Pattern,I-Support (I-Frequency Mean),I-Frequency Std Dev,I-Frequency Total,S-Frequency Total,S-Support (S-Frequency %)
none,1.3636363636363638,1.20253432172475,60.0,39,0.8863636255264282
case,1.9545454545454544,1.8038014825871247,86.0,36,0.8181818127632141
none -> case,0.75,0.6147413901342467,33.0,29,0.6590909361839294
case -> case,0.7272727272727272,0.9241875467482136,32.0,23,0.5227272510528564


Dataset Info: ,Dataset: AllStudents
Applied Algorithm(s) Info: ,Sequential Pattern Mining Parameters: MinSupport = 0.5; MinGap = 0; MaxGap = 0; RegEx = .*; Calculate i-frequency? = true; Normalize by sequence length? = false; Count overlapping matches in i-frequency? = false; ; Result Set Sorting Parameters:   MD key for ordering results = SSupport;   Flag whether to sort descending (vs. ascending) = true;   Default value for sort (if no MD value found) = 0.0; 
