Pattern,I-Support (I-Frequency Mean),I-Frequency Std Dev,I-Frequency Total,S-Frequency Total,S-Support (S-Frequency %)
low,1.8333333333333333,1.5275252316519465,22.0,8,0.6666666865348816
low -> low,0.6666666666666666,0.6513389472789296,8.0,7,0.5833333134651184
high,0.5833333333333333,0.6685579234215214,7.0,6,0.5
low -> low -> low,0.5,0.5222329678670935,6.0,6,0.5


Dataset Info: ,Dataset: AllStudents
Applied Algorithm(s) Info: ,Sequential Pattern Mining Parameters: MinSupport = 0.5; MinGap = 0; MaxGap = 0; RegEx = .*; Calculate i-frequency? = true; Normalize by sequence length? = false; Count overlapping matches in i-frequency? = false; ; Result Set Sorting Parameters:   MD key for ordering results = SSupport;   Flag whether to sort descending (vs. ascending) = true;   Default value for sort (if no MD value found) = 0.0; 
