Pattern,I-Support (I-Frequency Mean),I-Frequency Std Dev,I-Frequency Total,S-Frequency Total,S-Support (S-Frequency %)
none,4.052325581395349,2.912494830723462,697.0,169,0.9825581312179565
none -> none,1.4360465116279069,1.4271726263582685,247.0,128,0.7441860437393188
none -> none -> none,0.7325581395348835,0.9902970031736761,126.0,86,0.5
case2,1.0174418604651165,1.407888540616357,175.0,86,0.5


Dataset Info: ,Dataset: AllStudents
Applied Algorithm(s) Info: ,Sequential Pattern Mining Parameters: MinSupport = 0.5; MinGap = 0; MaxGap = 0; RegEx = .*; Calculate i-frequency? = true; Normalize by sequence length? = false; Count overlapping matches in i-frequency? = false; ; Result Set Sorting Parameters:   MD key for ordering results = SSupport;   Flag whether to sort descending (vs. ascending) = true;   Default value for sort (if no MD value found) = 0.0; 
