Pattern,I-Support (I-Frequency Mean),I-Frequency Std Dev,I-Frequency Total,S-Frequency Total,S-Support (S-Frequency %)
none,3.4868913857677897,2.3611172664979097,1862.0,534,1.0
case,2.116104868913859,2.435202083961894,1130.0,401,0.7509363293647766
case -> none,0.9700374531835204,0.7620459762305619,518.0,398,0.7453183531761169
none -> none,1.149812734082397,1.2189982825647017,614.0,368,0.6891385912895203
none -> case,0.756554307116105,0.7990990000412767,404.0,305,0.5711610317230225


Dataset Info: ,Dataset: AllStudents
Applied Algorithm(s) Info: ,Sequential Pattern Mining Parameters: MinSupport = 0.5; MinGap = 0; MaxGap = 0; RegEx = .*; Calculate i-frequency? = true; Normalize by sequence length? = false; Count overlapping matches in i-frequency? = false; ; Result Set Sorting Parameters:   MD key for ordering results = SSupport;   Flag whether to sort descending (vs. ascending) = true;   Default value for sort (if no MD value found) = 0.0; 
