Pattern,I-Support (I-Frequency Mean),I-Frequency Std Dev,I-Frequency Total,S-Frequency Total,S-Support (S-Frequency %)
none,2.238095238095238,1.2842293657595638,94.0,41,0.976190447807312
case,1.2142857142857142,1.0484765786075059,51.0,32,0.761904776096344
case -> none,0.8095238095238095,0.5516315153139573,34.0,31,0.738095223903656
none -> none,0.7142857142857142,0.7083376033211461,30.0,24,0.5714285969734192


Dataset Info: ,Dataset: AllStudents
Applied Algorithm(s) Info: ,Sequential Pattern Mining Parameters: MinSupport = 0.5; MinGap = 0; MaxGap = 0; RegEx = .*; Calculate i-frequency? = true; Normalize by sequence length? = false; Count overlapping matches in i-frequency? = false; ; Result Set Sorting Parameters:   MD key for ordering results = SSupport;   Flag whether to sort descending (vs. ascending) = true;   Default value for sort (if no MD value found) = 0.0; 
