Pattern,I-Support (I-Frequency Mean),I-Frequency Std Dev,I-Frequency Total,S-Frequency Total,S-Support (S-Frequency %)
low,3.6376811594202905,3.1273272303402857,502.0,131,0.9492753744125366
high,1.8260869565217395,1.2434531825528812,252.0,127,0.9202898740768433
high -> low,1.2101449275362317,0.8234952971269113,167.0,118,0.8550724387168884
low -> low,1.36231884057971,1.5375686038246423,188.0,90,0.6521739363670349
high -> low -> low,0.6159420289855072,0.6080057597704989,85.0,76,0.5507246255874634


Dataset Info: ,Dataset: AllStudents
Applied Algorithm(s) Info: ,Sequential Pattern Mining Parameters: MinSupport = 0.5; MinGap = 0; MaxGap = 0; RegEx = .*; Calculate i-frequency? = true; Normalize by sequence length? = false; Count overlapping matches in i-frequency? = false; ; Result Set Sorting Parameters:   MD key for ordering results = SSupport;   Flag whether to sort descending (vs. ascending) = true;   Default value for sort (if no MD value found) = 0.0; 
