Student ID,WorldSpace,index,Submission_TreeDist_Successive,nb_tentative,pct_activity,error,missing,move1,move2,pickup1,place1,nb_error,nb_missing,nb_move1,nb_move2,nb_pickup1,nb_place1,pct_error,pct_missing,pct_move1,pct_move2,pct_pickup1,pct_place1,euclidean_distance,delta_successive,success,has_error,activity,seq_error,case1,case2,case3,cases,activity_all,bucket_delta_successive,bucket_Submission_TreeDist_Successive,median_split_delta_successive,median_split_Submission_TreeDist_Successive,at_least_2_tentatives,error_sequence,case_sequence,success_seq
AUS214805,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",9,2.0,9,1.0,0,0,0,0,0,0,3,2,2,0,0,1,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.3219604581083923,1,1,1,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
AUS416049,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS416049,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,3,0.3333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.4685212856658182,0.196116135138184,1,1,1,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
AUS416049,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",2,1.0,3,0.6666666666666666,1,0,1,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3375778342972529,0.3406366562955611,1,1,1,move1,0,1,0,case2,123,high,low,high,low,1,error,case,success
AUS416049,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",3,1.0,3,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3219604581083923,1,1,1,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
AUS416085,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS416085,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,4,0.25,0,0,0,0,0,0,1,0,1,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.4685212856658182,0.196116135138184,1,1,1,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
AUS416085,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",2,1.0,4,0.5,1,0,1,0,0,0,1,0,1,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.3375778342972529,0.3406366562955611,1,1,1,move1,0,1,0,case2,123,high,low,high,low,1,error,case,success
AUS416085,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",3,1.0,4,0.75,0,0,0,0,0,0,1,0,1,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.3219604581083923,1,1,1,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
AUS416085,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,0.0,4,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS416373,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,5,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS416373,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,5,0.2,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.4685212856658182,0.196116135138184,1,1,1,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
AUS416373,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",2,1.0,5,0.4,1,0,0,0,0,1,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.4841386618546788,0.0156173761888606,1,1,1,place1,0,1,0,case2,123,low,low,low,low,1,error,case,success
AUS416373,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,false']",3,2.0,5,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.3219604581083923,0.3250192801067005,1,1,1,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
AUS416373,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,false']",4,1.0,5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.3219604581083923,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS416373,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",5,1.0,5,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.3219604581083923,1,1,1,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
AUS416409,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,8,0.0,0,0,0,0,0,0,4,2,3,0,0,1,0.5,0.25,0.375,0.0,0.0,0.125,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS416409,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,8,0.125,0,0,0,0,0,0,4,2,3,0,0,1,0.5,0.25,0.375,0.0,0.0,0.125,0.4685212856658182,0.196116135138184,1,1,1,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
AUS416409,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",2,1.0,8,0.25,1,0,0,0,0,1,4,2,3,0,0,1,0.5,0.25,0.375,0.0,0.0,0.125,0.4841386618546788,0.0156173761888606,1,1,1,place1,0,1,0,case2,123,low,low,low,low,1,error,case,success
AUS416409,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",3,3.0,8,0.375,1,1,1,0,0,0,4,2,3,0,0,1,0.5,0.25,0.375,0.0,0.0,0.125,0.6403124237432848,0.1717911380774666,1,1,1,move1,1,0,0,case1,123,high,low,high,high,1,error,case,success
AUS416409,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",4,0.0,8,0.5,1,1,1,0,0,0,4,2,3,0,0,1,0.5,0.25,0.375,0.0,0.0,0.125,0.6403124237432848,0.0156173761888606,1,1,1,move1,1,0,0,case1,123,low,low,low,low,1,error,case,success
AUS416409,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",5,2.0,8,0.625,1,0,1,0,0,0,4,2,3,0,0,1,0.5,0.25,0.375,0.0,0.0,0.125,0.6403124237432848,0.0156173761888606,1,1,1,move1,0,1,0,case2,123,low,low,low,low,1,error,case,success
AUS416409,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,false']",6,1.0,8,0.75,0,0,0,0,0,0,4,2,3,0,0,1,0.5,0.25,0.375,0.0,0.0,0.125,0.3219604581083923,0.3219604581083923,1,1,1,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
AUS416409,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",7,2.0,8,0.875,0,0,0,0,0,0,4,2,3,0,0,1,0.5,0.25,0.375,0.0,0.0,0.125,0.0,0.3219604581083923,1,1,1,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
AUS416409,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",8,3.0,8,1.0,0,0,0,0,0,0,4,2,3,0,0,1,0.5,0.25,0.375,0.0,0.0,0.125,0.0,0.0,1,1,1,none,0,0,0,none,123,low,low,low,high,1,no_error,none,success
AUS416517,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,8,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0.125,0.125,0.125,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS416517,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,8,0.125,0,0,0,0,0,0,1,1,1,0,0,0,0.125,0.125,0.125,0.0,0.0,0.0,0.4685212856658182,0.196116135138184,1,1,1,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
AUS416517,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,false']",2,1.0,8,0.25,0,0,0,0,0,0,1,1,1,0,0,0,0.125,0.125,0.125,0.0,0.0,0.0,0.5562211009413014,0.1104315260748465,1,1,1,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
AUS416517,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",3,3.0,8,0.375,0,1,0,0,0,0,1,1,1,0,0,0,0.125,0.125,0.125,0.0,0.0,0.0,0.6246950475544243,0.0,1,1,1,none,0,0,1,case3,123,low,low,low,high,1,no_error,case,success
AUS416517,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,false']",4,1.0,8,0.5,0,0,0,0,0,0,1,1,1,0,0,0,0.125,0.125,0.125,0.0,0.0,0.0,0.3219604581083923,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS416517,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",5,3.0,8,0.625,0,0,0,0,0,0,1,1,1,0,0,0,0.125,0.125,0.125,0.0,0.0,0.0,0.6246950475544243,0.3219604581083923,1,1,1,none,0,0,0,none,123,high,low,high,high,1,no_error,none,success
AUS416517,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",6,1.0,8,0.75,1,0,1,0,0,0,1,1,1,0,0,0,0.125,0.125,0.125,0.0,0.0,0.0,0.3375778342972529,0.3375778342972529,1,1,1,move1,0,1,0,case2,123,high,low,high,low,1,error,case,success
AUS416517,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",7,1.0,8,0.875,0,0,0,0,0,0,1,1,1,0,0,0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.3219604581083923,1,1,1,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
AUS416517,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",8,0.0,8,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS416733,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS416733,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,4,0.25,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.4685212856658182,0.196116135138184,1,1,1,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
AUS416733,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",2,2.0,4,0.5,1,1,1,0,0,0,1,1,1,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.6403124237432848,0.1717911380774666,1,1,1,move1,1,0,0,case1,123,high,low,high,low,1,error,case,success
AUS416733,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",3,2.0,4,0.75,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.3123475237772121,1,1,1,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
AUS416733,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,0.0,4,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS512053,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,2,1,1,0,0,1,0.5,0.25,0.25,0.0,0.0,0.25,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS512053,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,place1']",1,4.0,4,0.25,1,0,0,0,0,1,2,1,1,0,0,1,0.5,0.25,0.25,0.0,0.0,0.25,0.6403124237432848,0.152542553961938,1,1,1,place1,0,1,0,case2,123,high,high,high,high,1,error,case,success
AUS512053,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",2,1.0,4,0.5,1,1,1,0,0,0,2,1,1,0,0,1,0.5,0.25,0.25,0.0,0.0,0.25,0.6403124237432848,0.0156173761888606,1,1,1,move1,1,0,0,case1,123,low,low,low,low,1,error,case,success
AUS512053,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",3,10.0,4,0.75,0,0,0,0,0,0,2,1,1,0,0,1,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.3123475237772121,1,1,1,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
AUS512053,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,0.0,4,1.0,0,0,0,0,0,0,2,1,1,0,0,1,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS512089,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,2,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0.5,0.5,0.0,0.0,0.5,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS512089,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,pickup1']",1,8.0,2,0.5,1,1,0,0,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.0,0.5,0.0,0.0156173761888606,0.5685677011308599,1,1,1,pickup1,1,0,0,case1,123,high,high,high,high,1,error,case,success
AUS512089,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",2,2.0,2,1.0,0,0,0,0,0,0,1,1,0,0,1,0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS512629,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,2,1,2,0,0,0,0.5,0.25,0.5,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS512629,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",1,5.0,4,0.25,1,1,1,0,0,0,2,1,2,0,0,0,0.5,0.25,0.5,0.0,0.0,0.0,0.6403124237432848,0.0138675049056307,1,1,1,move1,1,0,0,case1,123,low,high,low,high,1,error,case,success
AUS512629,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",2,1.0,4,0.5,0,0,0,0,0,0,2,1,2,0,0,0,0.5,0.25,0.5,0.0,0.0,0.0,0.4685212856658182,0.078086880944303,1,1,1,none,0,0,0,none,123,low,low,high,low,1,no_error,none,success
AUS512629,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,ra-world-shape ra-world-shapeA,E,move1']",3,2.0,4,0.75,1,0,1,0,0,0,2,1,2,0,0,0,0.5,0.25,0.5,0.0,0.0,0.0,0.415664715241556,0.2683118310755582,1,1,1,move1,0,1,0,case2,123,high,low,high,low,1,error,case,success
AUS512629,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,4.0,4,1.0,0,0,0,0,0,0,2,1,2,0,0,0,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.4000473390526953,1,1,1,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
AUS512665,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,6,0.0,0,0,0,0,0,0,2,1,0,0,1,1,0.3333333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
AUS512665,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,6,0.1666666666666666,0,0,0,0,0,0,2,1,0,0,1,1,0.3333333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.4685212856658182,0.196116135138184,1,1,1,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
