Student ID,WorldSpace,index,Submission_TreeDist_Successive,nb_tentative,pct_activity,error,missing,move1,move2,pickup1,place1,nb_error,nb_missing,nb_move1,nb_move2,nb_pickup1,nb_place1,pct_error,pct_missing,pct_move1,pct_move2,pct_pickup1,pct_place1,euclidean_distance,delta_successive,success,has_error,activity,seq_error,case1,case2,case3,cases,activity_all,bucket_delta_successive,bucket_code_successive
AUS123433,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,2,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low
AUS123433,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",1,12.0,2,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5717718748968657,1,1,1,none,0,0,0,none,123,high,high
AUS123433,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,move1']",2,4.0,2,1.0,1,0,1,0,0,0,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.015617376188860608,0.015617376188860608,1,1,1,move1,0,1,0,case2,123,low,high
AUS123505,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,5,0.0,0,0,0,0,0,0,3,0,1,0,0,2,0.6,0.0,0.2,0.0,0.0,0.4,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low
AUS123505,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,5,0.2,0,0,0,0,0,0,3,0,1,0,0,2,0.6,0.0,0.2,0.0,0.0,0.4,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high
AUS123505,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",2,1.0,5,0.4,1,0,0,0,0,1,3,0,1,0,0,2,0.6,0.0,0.2,0.0,0.0,0.4,0.48413866185467885,0.015617376188860608,1,1,1,place1,0,1,0,case2,123,low,low
AUS123505,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,place1']",3,2.0,5,0.6,1,0,0,0,0,1,3,0,1,0,0,2,0.6,0.0,0.2,0.0,0.0,0.4,0.5718384771301621,0.12604890226370716,1,1,1,place1,0,1,0,case2,123,high,low
AUS123505,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",4,2.0,5,0.8,1,0,1,0,0,0,3,0,1,0,0,2,0.6,0.0,0.2,0.0,0.0,0.4,0.33757783429725297,0.24987801902176973,1,1,1,move1,0,1,0,case2,123,high,low
AUS123505,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",5,1.0,5,1.0,0,0,0,0,0,0,3,0,1,0,0,2,0.6,0.0,0.2,0.0,0.0,0.4,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,low
AUS123577,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,14,0.0,0,0,0,0,0,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low
AUS123577,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,14,0.07142857142857142,0,0,0,0,0,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high
AUS123577,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",2,1.0,14,0.14285714285714285,1,0,0,0,0,1,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.48413866185467885,0.015617376188860608,1,1,1,place1,0,1,0,case2,123,low,low
AUS123577,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,pickup1']",3,2.0,14,0.21428571428571427,1,1,0,0,1,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.6403124237432848,0.17179113807746668,1,1,1,pickup1,1,0,0,case1,123,high,low
AUS123577,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,pickup1']",4,0.0,14,0.2857142857142857,1,1,0,0,1,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.6403124237432848,0.015617376188860608,1,1,1,pickup1,1,0,0,case1,123,low,low
AUS123577,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",5,4.0,14,0.35714285714285715,0,0,0,0,0,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.6246950475544243,0.0,1,1,1,none,0,0,0,none,123,low,high
AUS123577,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",6,2.0,14,0.42857142857142855,1,0,0,0,0,1,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.48413866185467885,0.17179113807746668,1,1,1,place1,0,1,0,case2,123,high,low
AUS123577,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",7,6.0,14,0.5,1,0,0,0,0,1,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.48413866185467885,0.015617376188860608,1,1,1,place1,0,1,0,case2,123,low,high
AUS123577,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",8,1.0,14,0.5714285714285714,1,0,0,0,0,1,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.48413866185467885,0.015617376188860608,1,1,1,place1,0,1,0,case2,123,low,low
AUS123577,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,false']",9,1.0,14,0.6428571428571429,0,1,0,0,0,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.31234752377721214,0.15617376188860607,1,1,1,none,0,0,1,case3,123,high,low
AUS123577,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,false']",10,2.0,14,0.7142857142857143,0,1,0,0,0,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.31234752377721214,0.0,1,1,1,none,0,0,1,case3,123,low,low
AUS123577,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,false']",11,6.0,14,0.7857142857142857,0,0,0,0,0,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.15617376188860607,0.07808688094430304,1,1,1,none,0,0,0,none,123,low,high
AUS123577,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,false']",12,0.0,14,0.8571428571428571,0,0,0,0,0,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.15617376188860607,0.0,1,1,1,none,0,0,0,none,123,low,low
AUS123577,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,false']",13,18.0,14,0.9285714285714286,0,0,0,0,0,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.32196045810839236,0.3250192801067005,1,1,1,none,0,0,0,none,123,high,high
AUS123577,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",14,6.0,14,1.0,0,0,0,0,0,0,6,4,0,0,2,4,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,high
AUS123649,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,3,0.0,0,0,0,0,0,0,2,2,0,0,2,0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low
AUS123649,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,pickup1']",1,5.0,3,0.3333333333333333,1,1,0,0,1,0,2,2,0,0,2,0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6403124237432848,0.01386750490563073,1,1,1,pickup1,1,0,0,case1,123,low,high
AUS123649,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,pickup1']",2,3.0,3,0.6666666666666666,1,1,0,0,1,0,2,2,0,0,2,0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6403124237432848,0.015617376188860608,1,1,1,pickup1,1,0,0,case1,123,low,low
AUS123649,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",3,1.0,3,1.0,0,0,0,0,0,0,2,2,0,0,2,0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.31234752377721214,1,1,1,none,0,0,0,none,123,high,low
AUS123757,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low
AUS123757,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,3,0.3333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high
AUS123757,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",2,3.0,3,0.6666666666666666,1,0,1,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.33757783429725297,0.3406366562955611,1,1,1,move1,0,1,0,case2,123,high,low
AUS123757,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",3,3.0,3,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,low
AUS123793,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,8,0.0,0,0,0,0,0,0,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low
AUS123793,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,8,0.125,0,0,0,0,0,0,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high
AUS123793,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",2,6.0,8,0.25,0,0,0,0,0,0,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.4685212856658182,0.0,1,1,1,none,0,0,0,none,123,low,high
AUS123793,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,false']",3,5.0,8,0.375,0,0,0,0,0,0,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.32196045810839236,0.3250192801067005,1,1,1,none,0,0,0,none,123,high,high
AUS123793,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,1.0,8,0.5,0,0,0,0,0,0,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,low
AUS123793,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,place1']",5,4.0,8,0.625,1,0,0,0,0,1,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.5718384771301621,0.5718384771301621,1,1,1,place1,0,1,0,case2,123,high,high
AUS123793,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,place1']",6,2.0,8,0.75,1,0,0,0,0,1,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.5718384771301621,0.015617376188860608,1,1,1,place1,0,1,0,case2,123,low,low
AUS123793,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,move1']",7,4.0,8,0.875,1,0,1,0,0,0,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.5718384771301621,0.015617376188860608,1,1,1,move1,0,1,0,case2,123,low,high
AUS123793,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",8,2.0,8,1.0,0,0,0,0,0,0,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.0,0.5562211009413014,1,1,1,none,0,0,0,none,123,high,low
AUS123837,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,5,0.0,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low
AUS123837,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,5,0.2,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high
AUS123837,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,place1']",2,3.0,5,0.4,1,0,0,0,0,1,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.015617376188860608,0.48413866185467885,1,1,1,place1,0,1,0,case2,123,high,low
AUS123837,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,false']",3,1.0,5,0.6,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.32196045810839236,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,low
AUS123837,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",4,2.0,5,0.8,1,0,1,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.33757783429725297,0.015617376188860608,1,1,1,move1,0,1,0,case2,123,low,low
AUS123837,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",5,1.0,5,1.0,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,low
AUS128074,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low
AUS128074,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,3,0.3333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high
AUS128074,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",2,5.0,3,0.6666666666666666,1,0,1,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.33757783429725297,0.3406366562955611,1,1,1,move1,0,1,0,case2,123,high,high
AUS128074,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",3,6.0,3,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,high
AUS128434,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,2,2,1,0,1,0,0.5,0.5,0.25,0.0,0.25,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low
AUS128434,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,4,0.25,0,0,0,0,0,0,2,2,1,0,1,0,0.5,0.5,0.25,0.0,0.25,0.0,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high
AUS128434,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,pickup1']",2,3.0,4,0.5,1,1,0,0,1,0,2,2,1,0,1,0,0.5,0.5,0.25,0.0,0.25,0.0,0.6403124237432848,0.17179113807746668,1,1,1,pickup1,1,0,0,case1,123,high,low
AUS128434,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",3,3.0,4,0.75,1,1,1,0,0,0,2,2,1,0,1,0,0.5,0.5,0.25,0.0,0.25,0.0,0.6403124237432848,0.015617376188860608,1,1,1,move1,1,0,0,case1,123,low,low
AUS128434,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,2.0,4,1.0,0,0,0,0,0,0,2,2,1,0,1,0,0.5,0.5,0.25,0.0,0.25,0.0,0.0,0.31234752377721214,1,1,1,none,0,0,0,none,123,high,low
