Pattern,I-Support (I-Frequency Mean),I-Frequency Std Dev,I-Frequency Total,S-Frequency Total,S-Support (S-Frequency %)
high,3.2465753424657535,1.7348399411107556,1659.0,509,0.9960861206054688
low,2.301369863013699,2.2750087442606786,1176.0,403,0.7886496782302856
high -> low,1.2896281800391391,1.1000312200152569,659.0,387,0.7573385238647461
high -> high,0.9726027397260268,0.8208274619352054,497.0,369,0.7221134901046753
low -> high,1.0371819960861055,1.092122903083684,530.0,322,0.6301369667053223


Dataset Info: ,Dataset: AllStudents
Applied Algorithm(s) Info: ,Sequential Pattern Mining Parameters: MinSupport = 0.5; MinGap = 0; MaxGap = 0; RegEx = .*; Calculate i-frequency? = true; Normalize by sequence length? = false; Count overlapping matches in i-frequency? = false; ; Result Set Sorting Parameters:   MD key for ordering results = SSupport;   Flag whether to sort descending (vs. ascending) = true;   Default value for sort (if no MD value found) = 0.0; 
