Pattern,I-Support (I-Frequency Mean),I-Frequency Std Dev,I-Frequency Total,S-Frequency Total,S-Support (S-Frequency %)
high,3.387640449438203,1.677999359868506,1809.0,534,1.0
high -> high,1.0524344569288386,0.8132715245347761,562.0,417,0.7808988690376282
low,2.2153558052434446,2.5844948564533414,1183.0,398,0.7453183531761169
high -> low,1.239700374531835,1.1405195748759787,662.0,385,0.720973789691925
low -> high,1.0486891385767785,1.1117098727951362,560.0,338,0.6329588294029236


Dataset Info: ,Dataset: AllStudents
Applied Algorithm(s) Info: ,Sequential Pattern Mining Parameters: MinSupport = 0.5; MinGap = 0; MaxGap = 0; RegEx = .*; Calculate i-frequency? = true; Normalize by sequence length? = false; Count overlapping matches in i-frequency? = false; ; Result Set Sorting Parameters:   MD key for ordering results = SSupport;   Flag whether to sort descending (vs. ascending) = true;   Default value for sort (if no MD value found) = 0.0; 
