Pattern,I-Support (I-Frequency Mean),I-Frequency Std Dev,I-Frequency Total,S-Frequency Total,S-Support (S-Frequency %)
error,2.25,1.7129537431920892,45.0,17,0.8500000238418579
none,2.2,2.0672890969882074,44.0,15,0.75
error -> error,0.8000000000000002,0.8335087534664907,16.0,12,0.6000000238418579
none -> error,0.6500000000000001,0.7451598203705945,13.0,11,0.550000011920929
none -> none,0.75,0.910465468000326,15.0,10,0.5


Dataset Info: ,Dataset: AllStudents
Applied Algorithm(s) Info: ,Sequential Pattern Mining Parameters: MinSupport = 0.5; MinGap = 0; MaxGap = 0; RegEx = .*; Calculate i-frequency? = true; Normalize by sequence length? = false; Count overlapping matches in i-frequency? = false; ; Result Set Sorting Parameters:   MD key for ordering results = SSupport;   Flag whether to sort descending (vs. ascending) = true;   Default value for sort (if no MD value found) = 0.0; 
